record_id,event_type,timestamp_start,timestamp_end,collector_receive_time,ingest_source,schema_version,subscriber_id,account_number,customer_type,enterprise_tenant_id,pii_masked,aaa_session_id,aaa_start_time,aaa_end_time,access_type,bng_id,nas_ip,nas_port,vlan_id,pppoe_session_id,dhcp_lease_id,src_ip,src_port,src_ipv6,src_mac,device_os,device_type,user_agent,dst_ip,dst_port,dst_ipv6,domain,server_asn,server_country,server_city,nat_session_id,nat_public_ip,nat_public_port,nat_pool_id,cgnat_box_id,l3_proto,l4_proto,app_proto,tls_cipher,qos_class,policy_id,policy_action,bytes_up,bytes_down,pkts_up,pkts_down,duration_sec,tcp_syn,tcp_fin,tcp_rst,tcp_retrans,latency_ms,jitter_ms,loss_pct,dns_query,dns_response_ip,dns_rcode,imsi,imei,msisdn,apn,cell_id,pop_id,access_country,access_city,access_longitude,access_latitude,threat_indicator,threat_feed,threat_severity,threat_confidence,service_plan,quota_consumed_mb,billing_rated,warrant_case_id,access_purpose,confidence,deduped,checksum,processing_node
03c768a4-a113-42d6-8589-c8bdffb06e84,flow,2025-08-21T06:00:39.527657+00:00,2025-08-21T06:19:00.527657+00:00,2025-08-21T06:19:02.527657+00:00,dpi-mumbai-03,1.0,sub_d949864c,ACCT-182500,Government,,True,r-39b061,2025-08-21T05:55:39.527657+00:00,2025-08-21T06:25:00.527657+00:00,3G,bng-mumbai-04,54.25.109.71,46306,,,,10.233.4.34,21160,,66:2c:01:7d:02:74,macOS,IoT,okhttp/4.9.3 Android,15.227.225.15,45602,e317:f486:798d:bfa:8d61:32b:78f7:5601,mail.contoso.edu,2636,SG,Hyderabad,nat-2056f4,43.221.238.114,48468,pool-06,cgn-05,DualStack,ICMP,DoH,TLS1.3-AES256-GCM,AF21,pol-0175,allow,35510810,19918467,4425,461014,1101,9,39,6,66,27.6,0.68,0.0,,,NOERROR,543151175429980,,,,cell-7139,pop-MUM,IN,Thane,78.92205276295762,26.477742091248953,,MISP,0,0.0,Pro-500Mbps,51110,False,,,0.95,False,4dc4eb1b7a014666b14847e746815dc5,proc-delhi-01
883ac662-476b-4404-b8d1-ce46e38eea9a,session_start,2025-08-21T03:53:36.527657+00:00,2025-08-21T04:35:49.527657+00:00,2025-08-21T04:35:49.527657+00:00,dpi-mumbai-02,1.0,sub_9e59512a,ACCT-533271,Enterprise,GOV-DELHI,True,r-6aa548,2025-08-21T03:12:36.527657+00:00,2025-08-21T04:38:49.527657+00:00,WiFi,bng-delhi-03,203.236.249.245,54848,3943.0,pppoe-01ec43,dhcp-6468ef,192.168.40.88,43703,5c6d:69fa:90a3:5d65:bed3:50a0:b328:2c9,18:a5:61:c1:71:fd,Linux,Server,curl/8.0.1,70.29.84.59,26866,,auth.globex.com,32804,AE,New Delhi,nat-45b2ee,116.58.144.80,38165,pool-10,cgn-03,IPv6,ESP,SIP,TLS1.3-CHACHA20,AF41,pol-0301,quarantine,12594229,56050935,58347,460803,2533,29,41,4,169,43.12,1.63,0.401,,,NOERROR,,,,,cell-9375,pop-PUN,IN,Hyderabad,86.29938229049304,13.89186740568095,,,0,0.0,Pro-500Mbps,14209,False,,,0.96,False,ff807094e5bf4770b0316283df056da5,proc-delhi-01
5d2b5133-c7b7-4427-a609-88a9188d9200,threat_hit,2025-08-21T13:51:21.527657+00:00,2025-08-21T14:06:59.527657+00:00,2025-08-21T14:07:00.527657+00:00,dpi-hyd-03,1.0,sub_0b230972,ACCT-312061,Government,GOV-DELHI,True,r-e6c8f2,2025-08-21T12:55:21.527657+00:00,2025-08-21T14:06:59.527657+00:00,3G,bng-hyd-01,27.163.251.129,45086,,,dhcp-d9a9c5,192.168.102.68,39067,,23:81:aa:2b:d0:ad,Router,PC,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,183.207.108.216,62224,,login.stark.gov,10722,AU,Mumbai,nat-0ce254,9.180.145.131,59379,pool-06,cgn-02,IPv4,SCTP,RTMP,TLS1.2-AES128-GCM,CS0,pol-0313,alert_only,44917299,119206286,161937,348107,938,19,21,3,163,82.33,4.59,0.0,,,,,,,,,pop-HYD,IN,Noida,75.43305911164423,9.956811556474719,tor_exit,,0,0.0,Basic-50Mbps,198040,False,,,0.93,False,98c335255fa246d98663922c702ceaa8,proc-delhi-01
ca347d4c-7a42-424e-a981-49ff9f48de9f,dns_response,2025-08-20T19:03:21.527657+00:00,2025-08-20T19:52:05.527657+00:00,2025-08-20T19:52:08.527657+00:00,dpi-blr-03,1.0,sub_2987bbca,ACCT-660217,Government,ENT-ACME,True,r-5d26f6,2025-08-20T18:58:21.527657+00:00,2025-08-20T19:55:05.527657+00:00,FTTH,bng-mumbai-02,65.196.161.236,17140,,,,10.1.41.65,17399,564:a242:7fc1:1c06:40e:25bf:cb6f:90da,91:98:8c:e2:bc:59,macOS,Server,okhttp/4.9.3 Android,222.183.56.149,35280,4b09:7467:f19f:b7fc:f875:6bb7:7a3f:904a,video.stark.in,56647,FR,Hyderabad,nat-263eb8,13.236.123.208,2962,pool-11,cgn-01,DualStack,QUIC,NTP,TLS1.3-AES256-GCM,BestEffort,pol-0282,deny,16247661,33302687,115236,228430,2924,28,33,10,174,30.15,4.82,0.0,,,,,,,,,pop-PUN,IN,Nagpur,73.67160113816917,11.971025173466646,,,9,0.79,Basic-50Mbps,26307,False,,investigation,0.96,False,e6253f8cb4cc4fd69e66b402f8b47b1e,proc-mumbai-02
6688a3d7-bc78-473c-93ee-85f060687481,session_start,2025-08-20T16:56:14.527657+00:00,2025-08-20T17:02:33.527657+00:00,2025-08-20T17:02:34.527657+00:00,dpi-hyd-01,1.0,sub_8083154e,ACCT-908707,Retail,ENT-GLOBEX,True,r-183a6c,2025-08-20T16:47:14.527657+00:00,2025-08-20T17:12:33.527657+00:00,5G,bng-delhi-02,189.5.250.135,45245,,pppoe-5a5322,,10.227.146.172,37810,730b:b4f6:f59c:408c:151e:4486:fba0:414e,fb:b0:14:f4:ca:07,Linux,Router,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,88.204.162.253,37240,2f03:566c:5ac5:c34e:2d35:97a:5977:fd8,api.stark.gov,57043,SE,Jaipur,nat-ffff2c,155.105.223.198,55295,pool-05,cgn-06,DualStack,TCP,HTTPS,None,EF,pol-0404,alert_only,40167650,101788060,77100,362610,379,11,1,6,183,50.0,4.45,0.0,auth.example.info,159.214.235.140,NOERROR,,,,,,pop-DEL,IN,Ahmedabad,94.77234129077989,27.035129211881163,,,0,0.0,Plus-200Mbps,198810,False,,,0.91,False,73c6495ea7614b9795543fc8e26757e8,proc-blr-01
86d5d670-5dcf-40e7-b2b7-22cd7b77353c,flow,2025-08-21T02:16:46.527657+00:00,2025-08-21T02:17:07.527657+00:00,2025-08-21T02:17:09.527657+00:00,dpi-delhi-02,1.0,sub_20a7d2d8,ACCT-262988,Enterprise,ENT-GLOBEX,True,r-927e51,2025-08-21T01:55:46.527657+00:00,2025-08-21T02:24:07.527657+00:00,DOCSIS,bng-pune-04,207.119.150.116,45427,,,,172.24.31.91,23177,,93:df:7f:9b:2d:cf,macOS,Tablet,curl/8.0.1,253.128.230.218,23033,,www.hooli.ai,62989,AE,Chandigarh,nat-04b7c9,37.19.167.7,7721,pool-17,cgn-01,IPv4,ICMP,RTP,None,AF21,pol-0187,allow,30309677,139466889,138883,466968,21,32,2,0,111,34.02,5.7,0.493,,,NXDOMAIN,,,,,,pop-BLR,IN,Hyderabad,77.97130562541741,15.453243650102724,botnet,MISP,0,0.0,Enterprise-1G,122432,True,,,0.94,False,7a89650f50784509bdb59aeeaf445c13,proc-blr-01
81911447-a6de-4e4c-9038-b314f40d64f2,nat_release,2025-08-21T01:55:53.527657+00:00,2025-08-21T02:22:34.527657+00:00,2025-08-21T02:22:36.527657+00:00,dpi-pune-03,1.0,sub_29718a9c,ACCT-177250,Enterprise,GOV-DELHI,True,r-f30270,2025-08-21T01:05:53.527657+00:00,2025-08-21T02:30:34.527657+00:00,FTTH,bng-delhi-03,102.225.134.143,40739,,pppoe-be2ecc,,192.168.118.60,36297,12b6:a2ca:e3cb:80ac:d6fa:cfac:1d28:d5f6,b6:6e:dd:c1:d0:7d,Linux,PC,curl/8.0.1,148.139.215.118,51427,4d32:be37:d574:ea58:984d:2ff8:b1d3:de4a,video.umbrella.io,20259,AE,Nagpur,nat-73ed2c,184.174.207.159,1598,pool-13,cgn-03,IPv4,GRE,RTMP,TLS1.2-AES128-GCM,CS5,pol-0001,alert_only,47004004,22549047,27999,283688,1601,30,16,4,9,18.14,3.15,0.058,,196.202.17.249,,,,918655427802,,,pop-DEL,IN,New Delhi,80.79863365625992,26.55487442056821,,,0,0.0,Pro-500Mbps,103899,False,,,0.9,True,9768354a83a140b08b0721065b377e8f,proc-blr-01
1b145e0e-bfa5-4b62-8bf8-19df5c67bb5a,threat_hit,2025-08-20T18:07:54.527657+00:00,2025-08-20T18:47:08.527657+00:00,2025-08-20T18:47:10.527657+00:00,dpi-pune-02,1.0,sub_ff174c33,ACCT-744255,Enterprise,ENT-GLOBEX,True,r-8e572e,2025-08-20T17:18:54.527657+00:00,2025-08-20T18:47:08.527657+00:00,3G,bng-blr-04,160.230.227.107,18892,3727.0,,dhcp-d6c86e,172.21.149.173,19476,fd72:9ca6:7e20:6740:5131:9fa4:530d:f15c,98:c3:8f:7c:7e:5c,Linux,Mobile,okhttp/4.9.3 Android,126.91.141.177,31239,fbfa:9bae:7540:1bad:f74b:91a9:ef34:4caf,m.contoso.edu,42521,US,Chandigarh,nat-c970bd,78.48.81.123,4944,pool-06,cgn-01,IPv6,QUIC,LDAP,TLS1.2-AES128-GCM,AF21,pol-0118,mirror,26394737,106407142,137991,36896,2354,2,8,1,143,48.02,4.53,0.0,,104.252.38.83,,,273087236290470,,,,pop-HYD,IN,Jaipur,76.21661075538931,35.88956897150383,,,0,0.0,Enterprise-1G,3051,False,,,0.98,True,80b1221114854d62a852c4960ba6b96e,proc-blr-01
5ba03d96-f241-4554-a73b-7e9b5e246e44,dns_response,2025-08-21T14:36:15.527657+00:00,2025-08-21T14:37:20.527657+00:00,2025-08-21T14:37:21.527657+00:00,dpi-hyd-02,1.0,sub_cb349b04,ACCT-978164,Government,GOV-DELHI,True,r-8a883e,2025-08-21T14:22:15.527657+00:00,2025-08-21T14:38:20.527657+00:00,5G,bng-delhi-03,83.156.111.35,58823,,,dhcp-a58df1,192.168.47.67,57572,e5e0:309b:ef36:bd44:5de8:dda8:2a18:2a55,aa:fc:85:d0:e0:25,Linux,Mobile,okhttp/4.9.3 Android,117.225.52.95,56162,,acme.co,54304,JP,Noida,nat-70082a,190.253.107.47,6428,pool-20,cgn-06,IPv6,SCTP,TOR,TLS1.2-AES128-GCM,AF11,pol-0345,rate_limit,4914054,197001007,62901,254944,65,37,5,5,133,39.61,3.34,0.638,,,,,,910261936445,,,pop-MUM,IN,Thane,81.75609272945476,8.437110577382084,,,0,0.0,Pro-500Mbps,165309,True,,,0.9,False,96f3b62109e64e0598c44ebbb5b17896,proc-mumbai-02
7daec735-f9d3-458a-af03-a5106db61d9a,nat_alloc,2025-08-21T00:22:11.527657+00:00,2025-08-21T00:38:16.527657+00:00,2025-08-21T00:38:16.527657+00:00,dpi-pune-02,1.0,sub_13ede3fc,ACCT-669545,Retail,GOV-DELHI,True,r-dea25b,2025-08-21T00:17:11.527657+00:00,2025-08-21T00:40:16.527657+00:00,3G,bng-delhi-02,146.123.37.44,21062,,,,10.79.230.31,8630,,f7:2b:c2:32:91:ff,IoT-Embedded,Server,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",179.116.37.91,22889,fe47:8b18:b20a:410d:4cbd:eb34:1abe:c922,auth.example.com,39043,AU,Thane,nat-4439b1,145.46.217.169,12991,pool-05,cgn-09,IPv6,TCP,SMTP,None,CS0,pol-0128,allow,3319088,181133684,177565,115367,965,47,10,3,114,47.86,4.58,0.0,,,,424828673813524,,,,,pop-BLR,IN,Pune,73.3379494228304,25.896736158999953,,,0,0.0,Basic-50Mbps,187369,True,,,0.98,False,993623eea94b463e9daad97168b64a96,proc-delhi-01
4f1b6287-2417-4f00-8b0a-486059c011aa,threat_hit,2025-08-21T11:01:19.527657+00:00,2025-08-21T11:49:56.527657+00:00,2025-08-21T11:49:57.527657+00:00,dpi-mumbai-01,1.0,sub_96dab00b,ACCT-849464,Retail,GOV-DELHI,True,r-41df0c,2025-08-21T10:20:19.527657+00:00,2025-08-21T11:51:56.527657+00:00,4G,bng-pune-02,7.71.253.15,49370,,,,10.114.169.171,577,,29:9c:22:48:e5:56,iOS,Tablet,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",23.39.21.232,30162,,mail.fabrikam.org,35063,SE,Chennai,nat-ab9955,186.14.251.127,57968,pool-07,cgn-05,DualStack,TCP,KERBEROS,TLS1.2-AES128-GCM,AF41,pol-0119,deny,8590468,107032551,143943,286490,2917,14,10,0,71,54.21,5.73,0.925,login.fabrikam.net,,,793790101801414,,911740289991,ims,,pop-HYD,IN,Bengaluru,72.66653367142843,34.790496528540274,,,9,0.0,Basic-50Mbps,194892,False,,security_analytics,0.94,False,21a4c5785504427d9ae66f9e7935c967,proc-blr-01
112c25c1-440a-4e69-bc35-202b2ec5ccb2,policy_match,2025-08-21T01:50:23.527657+00:00,2025-08-21T02:28:27.527657+00:00,2025-08-21T02:28:29.527657+00:00,dpi-pune-02,1.0,sub_b35eecca,ACCT-892474,Enterprise,,True,r-aa1b6b,2025-08-21T01:16:23.527657+00:00,2025-08-21T02:33:27.527657+00:00,FTTH,bng-blr-03,31.175.112.122,7258,1804.0,pppoe-954827,,10.255.85.170,57277,,b3:7b:20:8b:fe:70,IoT-Embedded,Tablet,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",178.140.75.77,13096,2a8a:6e60:888:2a0a:e13:f3a3:fa69:84c8,auth.contoso.com,22230,SE,Jaipur,nat-dbf8a2,215.207.168.125,63055,pool-12,cgn-10,IPv6,QUIC,P2P,TLS1.2-AES128-GCM,CS0,pol-0354,quarantine,49771212,127740144,135931,90816,2284,36,22,3,170,39.81,6.91,1.146,,43.159.123.107,,,292909700513145,,,cell-3483,pop-MUM,IN,Lucknow,87.23594732623874,25.410082788556267,,,0,0.55,Basic-50Mbps,168689,False,,,0.98,False,d4bc0d49c90c40f7a926e6eb16609a0e,proc-delhi-01
2c260985-fff5-400f-8d6e-aa73f628721b,nat_alloc,2025-08-21T13:35:52.527657+00:00,2025-08-21T14:01:15.527657+00:00,2025-08-21T14:01:18.527657+00:00,dpi-hyd-02,1.0,sub_c3affe99,ACCT-416847,Retail,ENT-GLOBEX,True,r-366229,2025-08-21T12:59:52.527657+00:00,2025-08-21T14:11:15.527657+00:00,5G,bng-pune-04,105.143.72.178,40825,,pppoe-3eeb8c,dhcp-f3a5ff,192.168.31.71,22383,e329:ee10:8da5:3855:a33b:12bc:f51a:d20,62:50:64:2e:f1:98,Windows,PC,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0 Safari/537.36",72.181.64.209,37937,7db7:7fd9:8585:a738:4357:798:aeea:605b,www.stark.com,33204,IN,Thane,nat-a73926,103.143.42.65,20151,pool-09,cgn-10,IPv6,ESP,AMQP,None,CS5,pol-0269,mirror,29725071,115128762,162400,45985,1523,0,25,9,197,55.76,8.51,2.015,,,,,,912543515618,,,pop-HYD,IN,Noida,93.6997173431584,11.31635707201816,,OTX,0,0.0,Enterprise-1G,108956,True,,investigation,0.92,False,b2115ee817b749fb9bea4aed1207a2fe,proc-mumbai-02
35f95019-7eb0-47a3-a234-e4633f1bd90f,nat_alloc,2025-08-21T13:00:17.527657+00:00,2025-08-21T13:16:07.527657+00:00,2025-08-21T13:16:08.527657+00:00,dpi-pune-02,1.0,sub_9d720e22,ACCT-876487,Enterprise,GOV-DELHI,True,r-6b92c3,2025-08-21T12:15:17.527657+00:00,2025-08-21T13:16:07.527657+00:00,DOCSIS,bng-blr-04,220.178.130.165,11640,3800.0,,dhcp-f3c11e,10.223.19.165,16883,,fd:15:44:5a:4d:40,Router,Server,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0 Safari/537.36",26.231.178.185,17928,,news.stark.edu,12619,NL,Noida,nat-f9e1c9,195.184.38.173,59867,pool-09,cgn-05,IPv6,ESP,SIP,TLS1.3-CHACHA20,CS5,pol-0330,rate_limit,49593021,21744456,101804,44638,950,13,34,2,88,63.85,4.56,0.0,,,NOERROR,,,,,cell-9153,pop-HYD,IN,Nagpur,94.53774765337039,36.70446828990116,,,0,0.0,Basic-50Mbps,165162,False,,,0.98,True,cb674abef31145b19005c51d568d454a,proc-blr-01
0a228808-3c2f-4534-a911-ea14f9826729,nat_release,2025-08-20T23:52:10.527657+00:00,2025-08-21T00:06:46.527657+00:00,2025-08-21T00:06:49.527657+00:00,dpi-mumbai-02,1.0,sub_43a76578,ACCT-454411,Government,ENT-GLOBEX,True,r-985878,2025-08-20T23:11:10.527657+00:00,2025-08-21T00:10:46.527657+00:00,DSL,bng-delhi-02,184.165.140.187,55466,,,,192.168.206.224,4167,ba63:570b:ac21:95bb:f174:645e:f926:92fe,ce:9e:61:8d:f1:da,macOS,Mobile,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0 Safari/537.36",99.173.53.68,36229,ed95:9170:7a62:540:3f81:34b7:8b15:1685,video.hooli.co,11066,CA,Chandigarh,nat-7262d0,45.197.213.87,6634,pool-02,cgn-02,IPv6,SCTP,BGP,None,CS5,pol-0139,deny,34234979,149596218,36737,485154,876,26,46,8,62,19.07,3.1,2.409,,,NOERROR,,,,,,pop-PUN,IN,Nagpur,84.53430460957506,35.62026442908079,,,0,0.0,Enterprise-1G,85744,True,,,0.95,False,e123167a4855439db141a000bd4db7fd,proc-mumbai-02
57ec780e-3a6c-4e4c-a48e-6f7c0234f294,dns_response,2025-08-20T19:07:17.527657+00:00,2025-08-20T19:26:42.527657+00:00,2025-08-20T19:26:45.527657+00:00,dpi-hyd-03,1.0,sub_7a308901,ACCT-358253,Enterprise,GOV-DELHI,True,r-a4ad64,2025-08-20T18:56:17.527657+00:00,2025-08-20T19:36:42.527657+00:00,3G,bng-blr-03,70.243.80.16,18744,2748.0,,,10.103.34.35,16319,5785:9325:8c67:d068:505e:edb7:18ab:ff3f,48:94:91:e7:6e:0d,Router,Router,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",147.56.44.160,52008,e446:531:6a0e:7387:d076:9576:66d4:a1e2,api.initech.org,52855,JP,Chandigarh,nat-e1eced,139.168.237.96,35664,pool-19,cgn-10,IPv4,ICMP,P2P,TLS1.3-CHACHA20,AF31,pol-0484,mirror,45306606,118151725,169165,102997,1165,11,34,8,139,79.96,9.78,0.345,,,,,,,ims,,pop-PUN,IN,New Delhi,68.54122337155496,28.99966283991701,,,0,0.0,Basic-50Mbps,59424,False,,,0.93,True,0ae77f8e4bad4fd393b464e622864444,proc-delhi-01
f049cc48-7620-41fc-aecb-8e378abfca15,nat_alloc,2025-08-20T22:59:08.527657+00:00,2025-08-20T23:59:04.527657+00:00,2025-08-20T23:59:05.527657+00:00,dpi-pune-03,1.0,sub_1101e88f,ACCT-750456,Retail,ENT-GLOBEX,True,r-56a425,2025-08-20T21:59:08.527657+00:00,2025-08-20T23:59:04.527657+00:00,5G,bng-blr-02,163.62.167.211,30750,,,dhcp-f7fcfb,172.16.133.10,25436,437c:a3cf:9be0:dded:c585:3016:b1f5:375f,3b:2c:72:b8:10:d2,macOS,Router,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",29.59.22.229,36205,7111:1b62:3387:7ab8:de3a:4b28:89e6:74e8,example.net,22585,US,Lucknow,nat-30a383,207.234.125.55,31196,pool-17,cgn-07,IPv6,ESP,DoH,None,CS5,pol-0484,allow,7681795,67393728,106658,491748,3596,30,31,5,63,31.11,6.28,1.094,api.hooli.ai,95.131.41.90,SERVFAIL,734309847099889,,,,,pop-BLR,IN,Chandigarh,89.91025677965868,17.76385335290157,,AbuseIPDB,0,0.0,Pro-500Mbps,90239,True,,,0.98,True,bc22837d586e448e8c46e088c27c7238,proc-delhi-01
40b01871-80c2-4509-8a3d-15b1d5eacbff,heartbeat,2025-08-21T12:56:06.527657+00:00,2025-08-21T13:03:03.527657+00:00,2025-08-21T13:03:06.527657+00:00,dpi-hyd-01,1.0,sub_d72b4944,ACCT-825400,Government,ENT-GLOBEX,True,r-79195f,2025-08-21T11:57:06.527657+00:00,2025-08-21T13:10:03.527657+00:00,FTTH,bng-delhi-03,53.173.162.37,7374,,,dhcp-353065,10.23.94.195,51510,7d7d:8653:a26:b553:5c0c:eeb2:b93c:6002,1c:fd:be:a0:49:77,Windows,Server,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,16.123.237.46,59505,,mail.contoso.net,52924,JP,Hyderabad,nat-ca4f5a,49.238.36.1,53045,pool-20,cgn-04,IPv4,UDP,P2P,TLS1.2-AES128-GCM,AF41,pol-0494,alert_only,46965964,122049669,128487,393156,417,43,8,3,117,29.55,4.83,1.597,login.contoso.co,184.63.102.74,NXDOMAIN,,,,,,pop-MUM,IN,New Delhi,76.81362284134622,20.97795600239737,,,0,0.0,Pro-500Mbps,132081,True,,,0.97,False,e9169293b1194e75a7bead246af53164,proc-mumbai-02
9eb96355-3a85-4f46-9fc5-50db5c4101a6,dns_response,2025-08-20T17:41:27.527657+00:00,2025-08-20T18:32:18.527657+00:00,2025-08-20T18:32:19.527657+00:00,dpi-pune-02,1.0,sub_b6a76924,ACCT-684208,Government,ENT-ACME,True,r-5b0c8c,2025-08-20T17:18:27.527657+00:00,2025-08-20T18:32:18.527657+00:00,3G,bng-delhi-04,42.247.62.148,24473,2768.0,pppoe-000c3d,,172.22.241.163,65005,dbba:de79:47be:e858:df1f:bc1d:7584:fc1c,ad:e0:e7:50:c4:2c,Windows,Tablet,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0 Safari/537.36",135.237.47.152,63808,d95e:1bf2:b3f:1b8e:95fe:9ffc:7744:e119,img.stark.ai,20874,IN,New Delhi,nat-daea69,2.112.188.77,51316,pool-08,cgn-08,IPv6,ESP,SIP,TLS1.2-AES128-GCM,AF31,pol-0110,allow,24286107,125648980,92492,438580,3051,6,37,0,92,52.94,4.07,1.043,,110.33.3.220,,,,911333070315,,,pop-PUN,IN,Hyderabad,87.7334032230905,32.75129453557814,,,0,0.0,Plus-200Mbps,183267,True,,,0.95,True,a78cdbd29ec54be497076a2a8975cf16,proc-mumbai-02
1a39a506-9088-4ed9-b7ec-cab4d8ae1645,dns_query,2025-08-21T01:42:23.527657+00:00,2025-08-21T02:07:41.527657+00:00,2025-08-21T02:07:41.527657+00:00,dpi-pune-03,1.0,sub_f936326f,ACCT-417793,Government,ENT-ACME,True,r-110d7c,2025-08-21T01:23:23.527657+00:00,2025-08-21T02:09:41.527657+00:00,DSL,bng-delhi-04,204.203.0.200,49067,1233.0,,dhcp-4aaded,172.22.107.212,49834,,b8:aa:9a:1b:e4:b9,macOS,Mobile,okhttp/4.9.3 Android,251.153.10.124,41073,,auth.hooli.edu,54741,DE,Noida,nat-c57845,171.135.180.184,60199,pool-10,cgn-01,IPv4,ICMP,BGP,TLS1.2-AES128-GCM,AF41,pol-0222,allow,40793129,3069536,88447,441167,1518,21,2,10,65,56.61,4.83,0.963,,,SERVFAIL,,,,,cell-7792,pop-DEL,IN,Nagpur,75.11879968535561,12.131925967112705,,AbuseIPDB,0,0.0,Enterprise-1G,101763,False,,,0.93,True,cc2b5ec3a47a4758812c03432585ca2b,proc-delhi-01
153a5318-354f-4083-a011-c2421974d6cc,heartbeat,2025-08-21T08:37:28.527657+00:00,2025-08-21T08:59:32.527657+00:00,2025-08-21T08:59:33.527657+00:00,dpi-delhi-03,1.0,sub_51a54539,ACCT-203721,Retail,ENT-GLOBEX,True,r-61310f,2025-08-21T07:39:28.527657+00:00,2025-08-21T09:01:32.527657+00:00,DSL,bng-mumbai-02,207.90.134.53,45061,,pppoe-f9d134,,172.25.130.146,33268,b07a:fa79:ea88:7124:9d39:60ce:42fe:94dc,c0:90:08:02:4d:09,Router,PC,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",250.205.91.111,26222,,news.wayne.gov,24310,AE,Lucknow,nat-af6ec2,140.8.52.83,53943,pool-15,cgn-10,IPv6,UDP,DNS,TLS1.3-CHACHA20,EF,pol-0160,allow,9178283,55821303,91720,121844,1324,38,49,1,79,33.0,2.41,0.0,,,NOERROR,,,,,,pop-PUN,IN,Gurugram,75.75987262689539,35.23737511155576,,,0,0.0,Basic-50Mbps,42063,True,,,0.93,True,ee4bbd5a433b447b9550cc689ee7ba33,proc-delhi-01
52576d39-25ac-4cfc-92d2-5957f70fada0,session_end,2025-08-21T08:26:04.527657+00:00,2025-08-21T08:57:58.527657+00:00,2025-08-21T08:57:58.527657+00:00,dpi-blr-02,1.0,sub_a144883b,ACCT-352008,Enterprise,,True,r-55cd0e,2025-08-21T08:19:04.527657+00:00,2025-08-21T09:01:58.527657+00:00,5G,bng-pune-02,137.201.230.110,54664,,pppoe-bb80e6,dhcp-03c6f1,10.201.205.102,45024,,1f:03:ab:6e:63:3d,IoT-Embedded,Router,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",244.135.252.184,13578,4513:d914:f0b9:4705:63e8:a62c:2f7c:151,www.globex.edu,42587,NL,Pune,nat-68b7c1,24.230.69.184,7212,pool-18,cgn-07,DualStack,QUIC,HTTPS,None,AF41,pol-0192,alert_only,36280069,161227731,66528,368251,1914,17,14,2,151,52.62,3.2,0.478,,,,089508050162716,,,,,pop-DEL,IN,Noida,91.63604020702714,11.410110325311656,,,7,0.0,Basic-50Mbps,48538,True,,investigation,0.91,False,bacafa56795742ac8422f44c7f7d23c1,proc-delhi-01
